galaxy_id c mB t0 x0 x1 rand_host zbin diskMassStellar morphology/diskHalfLightRadiusArcsec morphology/diskMinorAxisArcsec morphology/positionAngle morphology/spheroidHalfLightRadiusArcsec morphology/spheroidMinorAxisArcsec size_bulge_true size_disk_true totalMassStellar uniqueId raJ2000_gal decJ2000_gal z zbin_gals snid snra sndec
20858937 0.07028355321029778 -19.01373797129072 62133.49139314477 5.512566632275102e-06 0.955264196958275 0.09211617578200748 29 1801175037.0547435 0.1309867547663818 0.12635217824999895 134.17543518469978 0.23333585617249808 0.20254553505152778 0.23333585617249808 0.1309867547663818 3223478314.2750034 21359551567 53.69225174 -27.80754698 0.59591472 29 577 53.69227128735845 -27.807560650300026
20859541 0.054267721982736376 -18.73330438950672 60023.69983726866 4.070873172957804e-06 0.7100640672803356 0.1051869255930834 29 8581463180.395881 0.30172572297852196 0.0972870578749963 99.77885610205357 0.5855603597351031 0.41590390546193723 0.5855603597351031 0.30172572297852196 17832591924.823376 21360170063 53.65059612 -27.5584033 0.59634471 29 579 53.65216689097299 -27.560000390720056
13835215 0.09164401663091729 -18.686562532046366 59600.3389580226 3.853305212935092e-06 -1.3245345051284976 0.15870647785203362 29 5785585277.587547 0.41600285178997604 0.19869767892915016 63.78239830544671 0.18622902679757203 0.16194023666039284 0.18622902679757203 0.41600285178997604 6116197555.725321 14167260239 53.75911283 -28.21846492 0.5993166 29 580 53.75920014618653 -28.218479754868135
20999029 0.0568203152613461 -19.071056149308866 62301.2693929098 5.589914922577614e-06 0.3714820860671354 0.8564234883164236 29 6674691757.686609 0.7645476202549467 0.345441173464725 30.139830564774503 0.639311944705567 0.5496834485425905 0.639311944705567 0.7645476202549467 9701474569.997463 21503005775 53.62614112 -28.0391119 0.58347058 29 581 53.626187183700395 -28.03895360601262
3569711 0.02028909579540785 -18.54603660885287 59883.05402095714 3.3905404944183196e-06 -1.5752911691298377 0.2348524492830083 29 13883471128.385008 0.4229221262298205 0.20432839893254656 45.64113402035954 0.5696561019781176 0.4670727963404048 0.5696561019781176 0.4229221262298205 27015038158.808907 3655384143 53.36339343 -27.43971832 0.590922 29 582 53.36342161244844 -27.43968503744922
12686781 -0.018657707175295402 -19.263277691554578 60465.924789254066 6.549790814852244e-06 1.1720721801189835 0.7440497502439124 29 4759661577.101996 0.5344033437979712 0.20321440868385415 175.09623087546848 0.8695091580197472 0.7975172593337378 0.8695091580197472 0.5344033437979712 10215412366.178791 12991263823 53.32146933 -27.6424188 0.58672833 29 583 53.32148668231521 -27.642264344866916
15454766 -0.03755590841925055 -19.4376184110235 63190.6808559323 7.64609129177424e-06 0.9222810279041342 0.5025723503928406 29 13268626586.011576 0.5868927704751594 0.17887303211022804 88.15872450494946 1.0562580728047022 0.6097240658116315 1.0562580728047022 0.5868927704751594 20240615325.140987 15825680463 53.18723141 -28.42291803 0.58222544 29 584 53.18943945262419 -28.420692929589958
1069429 -0.053456167317255304 -19.364536786824573 62942.83533683604 7.2232027481982675e-06 0.9788143839090273 0.5378863607357661 29 0.2667117573257855 0.09117661916417692 0.06385093063159845 50.49518829562464 1.360156085771233 0.909165882112959 1.360156085771233 0.09117661916417692 81841311582.47757 1095095375 53.21515626 -28.6592959 0.59716988 29 586 53.21817246517805 -28.662278226534898
20301470 0.11329485680923818 -18.83502483843129 61708.91534993614 4.60870581767668e-06 1.0074752127438757 0.17557450745739034 29 15482457177.999527 0.1549110583606527 0.10684353223369046 59.72162827461081 0.26266628622815985 0.19845130529994662 0.26266628622815985 0.1549110583606527 37616267975.20322 20788705359 53.41075927 -28.26282348 0.58216918 29 587 53.41078622051165 -28.262837042772833
12686629 -0.09393543845950295 -19.13401795366925 61245.24693397292 6.087855879766168e-06 -3.1113885268208863 0.5540623103318519 29 1183586643.599814 0.21232427159509487 0.18283136142185827 75.77241960407756 0.9230116277930028 0.7740566489344419 0.9230116277930028 0.21232427159509487 57068225994.63931 12991108175 53.2372929 -27.60417962 0.58332992 29 588 53.23738843151254 -27.603742225472626
12686378 -0.02380369829274191 -19.2785607324015 60820.04789111204 6.797982679270605e-06 1.3271324899235282 0.47797758337823937 29 28103761769.370697 0.12953797831268268 0.03016519061077965 90.23980073490965 0.23371654117259805 0.18482193165180907 0.23371654117259805 0.12953797831268268 74158003062.68527 12990851151 53.3218777 -27.60575175 0.5836091 29 590 53.3218764730211 -27.605735829744262
3569807 -0.0701278602702992 -19.27705349896349 63110.83955290246 6.938963189374061e-06 -0.8478630074152206 0.16534047338212798 29 16279327104.536673 0.19431653090026738 0.09323962982629837 58.47386871189721 0.5554480123422059 0.3398420344656714 0.5554480123422059 0.19431653090026738 52473111852.47757 3655482447 53.34095525 -27.32715651 0.59502184 29 591 53.340867749352206 -27.327211998650874
20858275 -0.0035485177905363943 -19.143626776429926 63200.52711655019 5.737301910973712e-06 1.007420833224533 0.7069422070033853 30 5862233682.535264 0.09927805667351072 0.07957478460528747 3.3105214297398073 0.47078422282199234 0.40355614927387623 0.47078422282199234 0.09927805667351072 34072361939.129036 21358873679 53.59070252 -27.57136176 0.60387611 30 593 53.59047967715365 -27.571406823097025
20999149 -0.035247272584798886 -19.108333142332285 60678.21825384791 5.8609928661618075e-06 1.039859268463399 0.5583803439006675 29 80947875.18941604 0.2939767353270432 0.18075113539752607 152.27756836665554 0.7982550083570814 0.47624963272364795 0.7982550083570814 0.2939767353270432 14880314255.661406 21503128655 53.55178947 -27.84390865 0.58332908 29 594 53.551675469765534 -27.843966969469903
13840197 0.028572868701995525 -19.341605833589217 61696.45514755116 6.8745865976703315e-06 1.2267981974318978 0.5632654837768485 30 1030156841.4765757 0.45625768311409787 0.3677735770128424 39.63676246971611 0.7666539051705882 0.4293572079037413 0.7666539051705882 0.45625768311409787 10903674272.286234 14172361807 53.69547777 -28.36285916 0.61612666 30 595 53.6954813809886 -28.362847971695786
20858240 0.11113614584745313 -18.758594463133754 62069.54769321867 4.137018258684955e-06 0.9184105494901315 0.3984387387569285 29 6880728017.949235 0.2519902298884793 0.19955855493624788 97.85726085214701 0.22818478978212103 0.214628345300069 0.22818478978212103 0.2519902298884793 9257810905.407583 21358837839 53.55013338 -27.57850242 0.59736347 29 596 53.55015530034329 -27.578466514373403
12685355 0.05416493019627024 -19.091506776155004 60980.24641408265 5.77720764967009e-06 -0.49083924302127746 0.12335021229434073 29 1649183376.0789857 0.14459206484177572 0.09504940290241036 103.21403817129527 0.22432129828480238 0.19027251973329307 0.22432129828480238 0.14459206484177572 2268673185.884384 12989803599 53.21314036 -27.61410225 0.58326173 29 597 53.2131457591363 -27.614100952322634
904046 -0.06621690059225929 -19.390913706854853 61712.24970045248 6.736462892619631e-06 -0.06296784877172557 0.05224330720440884 30 3318169898.0926867 0.14228749706462201 0.0857724805195299 155.14596188987724 0.2634855722054646 0.2275419822467171 0.2634855722054646 0.14228749706462201 6188237538.230452 925743183 53.28705924 -27.31849697 0.61990023 30 598 53.28704658071473 -27.31851476217252
20871906 -0.09929031115713814 -19.730888793054085 60297.28784681606 9.382069073933579e-06 0.09357111281570629 0.19637759026964796 30 295132141.7862796 0.3452282482069407 0.18815899289384772 68.61114881181926 0.7405156637376523 0.44221462846738724 0.7405156637376523 0.3452282482069407 5122454645.199514 21372831823 53.67894707 -27.25711759 0.61529064 30 599 53.67966658064061 -27.259150216826985
20867802 -0.04554404256780148 -19.492676275723703 60725.6189449744 7.768164650513263e-06 -0.09097989807874685 0.25836954755714314 30 148325647.56899834 0.6612010057207154 0.3105150881560285 93.28589848767513 1.2983794353375286 0.7648410494597313 1.2983794353375286 0.6612010057207154 30517599836.328445 21368629327 53.75579581 -27.86863972 0.61363709 30 600 53.75645078605861 -27.869052457814664
3567884 0.03884460881987845 -18.9313072543697 60072.555937100595 4.431669894214054e-06 0.13467628731113235 0.40472356472748916 30 15358221442.895136 0.3090623209004222 0.13521114941662232 0.481363680664717 0.9122453061330125 0.7047305020830669 0.9122453061330125 0.3090623209004222 55942577529.10527 3653513295 53.38386227 -27.59436357 0.60262167 30 601 53.383849163496436 -27.594370287888303
1068685 0.008646522142499398 -19.068135891020702 61926.14228884278 5.1985918689299425e-06 -1.1805503814699385 0.4613722624238539 30 4854395786.994783 0.11867858369398758 0.1039584762748847 60.41761724501548 0.2945766117932828 0.2804417440096579 0.2945766117932828 0.11867858369398758 13239811034.526714 1094333519 53.29618051 -28.51868185 0.60816002 30 602 53.296162523852956 -28.51869193375241
20859484 0.04436883663851298 -18.928361529425654 60799.621876310724 4.566419787970133e-06 0.7207035311881836 0.23052251365984355 30 0.12481808770532736 0.21347437765504604 0.21104332442076168 158.53876597103027 0.6323986203917044 0.4813180490014211 0.6323986203917044 0.21347437765504604 58214007579.200714 21360111695 53.6999623 -28.04735825 0.6030761 30 603 53.69965672029242 -28.047484544206572
896160 -0.014685135155880623 -19.479231756933387 61130.65226019341 7.584036173563731e-06 1.3058933351159094 0.6829520686522066 30 15442179103.435778 0.32712053526885393 0.24930134787734104 172.25035305449245 0.6398632521246894 0.31607133770317225 0.6398632521246894 0.32712053526885393 27787271360.080803 917667919 53.33135014 -28.06857366 0.61907852 30 604 53.33132994355477 -28.068654385709817
3572691 0.025746172676579297 -19.163333936940703 60969.06691818864 5.515517812844813e-06 0.8134499204913004 0.7513550195213614 30 0.26238418509329675 0.18680534337250496 0.052809551678408416 32.55887071779599 1.5054123193662918 1.1466376595101933 1.5054123193662918 0.18680534337250496 58764704854.581535 3658435663 53.52430578 -27.32949881 0.61615622 30 605 53.522303839445705 -27.328482954092692
3566919 0.026049864131437138 -19.005768342216253 59772.536883383334 4.936840452034608e-06 0.8588441289387911 0.6353601492867459 30 18580953388.655697 0.49874353018663975 0.2730085667543296 159.72225808117713 0.7139703079804527 0.5027889007187214 0.7139703079804527 0.49874353018663975 25201117953.054207 3652525135 53.47713193 -27.76667691 0.6070329 30 606 53.47723171575049 -27.76709380503706
13837279 -0.11720354973165464 -19.499841705257776 62849.866555370405 7.460895808031624e-06 0.3816373271733511 0.5842043207155124 30 3599684564.132085 0.5823931268023403 0.17860164321831165 18.79575424831917 0.3314984576775905 0.27339325049330293 0.3314984576775905 0.5823931268023403 3864727336.7611585 14169373775 53.67912216 -28.28786759 0.60572934 30 607 53.679218870151104 -28.288281738139403
3567091 -0.02637705631045432 -19.268616039182476 62235.28255812884 6.267932515812222e-06 1.1622629501257524 0.010058487645680514 30 3554892036.3278503 0.23680712925290967 0.14083068045446967 105.07692771634665 0.38770410641868663 0.35289514586822385 0.38770410641868663 0.23680712925290967 4652714138.028586 3652701263 53.35315706 -27.59297392 0.60293949 30 608 53.35323668795794 -27.59307285455486
3569708 -0.08384903638606785 -19.672870131166075 60762.72116371275 8.90700902787828e-06 1.3066022363228802 0.3408701866143472 30 186.38617881654488 0.37487613639440476 0.2652204787773729 53.50369764158499 1.5997964828483735 1.4164748264126024 1.5997964828483735 0.37487613639440476 38079574694.994026 3655381071 53.20477709 -27.51050094 0.60629344 30 609 53.204738943853414 -27.510432994155572
1068812 -0.032106808076666736 -19.07860925199166 62860.252515914166 5.216077217377157e-06 -0.6617438514294439 0.3324158262016461 30 7628236702.295001 0.3525968122627442 0.19594126844292417 44.11066767132877 0.5995106525221698 0.47829484046829945 0.5995106525221698 0.3525968122627442 9266158687.985893 1094463567 53.34800313 -28.17444862 0.60663617 30 610 53.34796141878866 -28.174515338160163
3567881 -0.020713695932625533 -18.861347057878728 62046.024759982385 4.1532829278707415e-06 -1.1139424712993713 0.1113033205638061 30 245545518.39873305 0.05816428322497017 0.014909947173218523 143.17919666804522 0.6038527886139965 0.4400248448326388 0.6038527886139965 0.05816428322497017 57383066347.70888 3653510223 53.23829882 -27.7765862 0.60241771 30 611 53.23826337497852 -27.776622195106224
1069006 -0.05341572374721909 -19.154364130696347 63199.59961445978 5.3944982616377245e-06 0.44797148156054145 0.4374770399745568 30 1543964447.5911167 0.40370548575348136 0.31772084912631327 142.40837743494444 0.3349546703453006 0.29240702037572913 0.3349546703453006 0.40370548575348136 2100794850.0860658 1094662223 53.32972227 -28.5545435 0.60765672 30 612 53.32943194464533 -28.554632065416534
3571039 0.019530481874199555 -19.186684591239175 61270.72731071098 5.8874195111238725e-06 0.16798779979238831 0.2663443308656871 30 1490309709.440308 0.2814439697681202 0.19520837610228758 157.3688097362545 0.18009750510463202 0.15222410854697455 0.18009750510463202 0.2814439697681202 2575402010.490862 3656744015 53.17659586 -28.10676205 0.61663353 30 613 53.176613061705574 -28.10681007121552
3572696 -0.03252265097626384 -19.41618193994664 59980.068741732335 7.034848680399552e-06 0.4224332109332878 0.871413338400839 30 0.0009933471943317463 0.08074265538361113 0.02106775380439203 51.831218647260265 1.1435750255262205 0.9922213619165557 1.1435750255262205 0.08074265538361113 82272630376.62386 3658440783 53.56475778 -27.26730277 0.61435509 30 614 53.56266034306192 -27.2646218204642
3569871 -0.0868571013578267 -19.5092066244509 60023.83456162213 7.450748635524225e-06 1.1851533178891325 0.5921323574428738 30 1529283630.543534 0.4638493321474149 0.3397313516333387 83.68307583720002 1.0947600246629643 0.7051987987516398 1.0947600246629643 0.4638493321474149 21596238713.37179 3655547983 53.21377298 -27.26395146 0.61060429 30 615 53.213481048199604 -27.263996493379793
20872712 -0.06406728108967821 -18.90700942064276 62304.62136600146 4.491375383370359e-06 -2.168724786813948 0.3442556845771223 30 18157953210.26994 0.09711204804588601 0.056243287672618755 37.68227147344215 0.20462481758210968 0.18160229848207726 0.20462481758210968 0.09711204804588601 54031850199.82007 21373657167 53.62394045 -27.26087032 0.61515272 30 616 53.6239317266857 -27.26083700251231
20857872 -0.08470101368413126 -19.239917612085335 61692.429121317415 5.8521382916890346e-06 -1.0612121836630566 0.25182277004991815 30 741323349.4874432 0.45338767132476526 0.37487710655126877 150.50755034071378 0.6362349087479987 0.5442762398108824 0.6362349087479987 0.45338767132476526 4142748239.3093977 21358461007 53.6958831 -27.99876424 0.60702968 30 617 53.69571133397237 -27.998661078366755
3572179 -0.10112938482435865 -19.418202429512025 60371.354636459495 7.24075193561101e-06 -0.32363402132828833 0.1493846127018884 30 7039847011.267851 0.2582631538369255 0.2081160823271227 91.46772856523005 0.7997922642822798 0.5423830905594453 0.7997922642822798 0.2582631538369255 26253474300.114296 3657911375 53.25363636 -27.49942527 0.61801243 30 618 53.25357510632124 -27.49945333109199
3572195 -0.06422855166023368 -19.213410207621386 61578.72502951485 5.850752455314508e-06 -0.8048589254934632 0.18868429465723824 30 10690080703.443357 0.4175085865419202 0.14744988174066906 162.60856663771114 0.7418016998479569 0.41932162146848345 0.7418016998479569 0.4175085865419202 19203778975.092216 3657927759 53.50615968 -27.43057713 0.61763787 30 619 53.50617660386998 -27.430964737544137
3568959 0.07733926332750557 -18.47859615724318 61513.784157335554 2.965188838936763e-06 -1.7190554376464489 0.5538930852273319 30 43015397.22898009 0.12545375115333549 0.06241824874763094 62.73198995315362 0.22536815497991375 0.12052232663881401 0.22536815497991375 0.12545375115333549 84384118.96088675 3654614095 53.18430451 -27.51559536 0.60621905 30 620 53.18429513688009 -27.51558376318103
3571255 -0.01740455487776213 -19.251227969885228 62710.88361753337 6.2402763466786646e-06 -0.46633176460401493 0.27507008671204247 30 2555594803.51598 0.1836663316742692 0.167275338496191 168.73014108769732 0.3408229389615529 0.3366130048498318 0.3408229389615529 0.1836663316742692 3870233528.0519066 3656965199 53.36754867 -28.10303806 0.6170963 30 621 53.36725651791809 -28.102907165843384
20857908 -0.05675923987065909 -19.04413017001815 59773.728291741514 5.255967276000643e-06 -0.9683699019447726 0.18946323864463988 30 13167347108.451403 0.054223247474370635 0.019543256284133288 170.99246971816436 0.06284476824118515 0.04942837436827887 0.06284476824118515 0.054223247474370635 30531082460.205284 21358497871 53.71721302 -27.97384087 0.60716653 30 622 53.71721054804774 -27.973841347435705
890609 -0.037891154858615946 -19.170966755295076 59992.637440601626 5.7216203171272924e-06 -1.1521096144927454 0.1918012867585971 30 67708241.61313097 0.4312775187312867 0.13380350205469518 82.14738024321358 1.1139010811055388 0.5281210073998817 1.1139010811055388 0.4312775187312867 10210731754.30632 911983695 53.35365444 -28.18788604 0.61895871 30 623 53.35386349713494 -28.188417140463972
3571068 0.005173875560881294 -18.6904545194116 61195.49400008254 3.5196101645672395e-06 -0.6692710285027189 0.3569888276047666 30 10449990969.79482 0.10034623474018219 0.07491126213094011 29.949712112693433 0.344416605076783 0.2000866682885653 0.344416605076783 0.10034623474018219 44051208559.57306 3656773711 53.17579227 -27.88343385 0.61724114 30 624 53.17581056110193 -27.88350759660127
20871869 -0.05665791323050677 -18.94361998045234 60088.87239038499 4.6751763255666304e-06 -1.5964794913741458 0.11162201823994289 30 8582474723.822288 0.528021138708531 0.3203436002883771 142.8189115959068 0.6284215490514883 0.5449173373837454 0.6284215490514883 0.528021138708531 9940295049.89766 21372793935 53.7402886 -27.3211288 0.61482096 30 625 53.74029651300641 -27.32075214104639
20859551 -0.00015687229878736525 -19.13594358623256 63188.909920151404 5.371672294953022e-06 -0.6308176943682963 0.343274824853116 30 15750703670.691542 0.47395285567585027 0.23384562238654635 38.78305953590949 0.9558391974982857 0.723843202195557 0.9558391974982857 0.47395285567585027 27862900978.57571 21360180303 53.53788922 -27.63950093 0.60034168 30 626 53.53788865914795 -27.63950152529441
3567331 0.006162765885448146 -19.298383294629105 60303.62189784636 6.530254935507895e-06 0.18091822067294516 0.10389337563451528 30 2585713113.5708175 0.6650770454936612 0.40635359665086135 9.138642922556047 0.9507622136305809 0.44774355609249583 0.9507622136305809 0.6650770454936612 5965349406.9673195 3652947023 53.46263317 -27.6900321 0.60894704 30 627 53.462192201465 -27.691094967700632
20857475 -0.01395496542783093 -19.02392192136017 61841.66041150681 5.013415068562439e-06 -0.3671782146406367 0.43038362298201327 30 6658142769.519009 0.46029765374500897 0.34953722378669283 128.55820101922265 0.7692821051965242 0.37722514566308946 0.7692821051965242 0.46029765374500897 10824774827.405266 21358054479 53.70038182 -27.93536134 0.60770226 30 628 53.70049037941168 -27.93466750771262
3572228 -0.10701305167897851 -19.041710214946804 61199.34799162138 5.221860806862839e-06 -2.928648610638515 0.863709092434502 30 8215179067.828858 0.12403509914772115 0.10967484780025924 95.44898293471688 0.2737273815692591 0.23483248347823565 0.2737273815692591 0.12403509914772115 21549698720.47732 3657961551 53.42047971 -27.35328987 0.61685431 30 629 53.42088514853078 -27.353943597751588
3571709 -0.003678585315879654 -19.14621949110538 62433.11140342465 5.410323782740158e-06 1.3072139385299975 0.32350617068469756 30 10135789949.887283 0.22840682142128674 0.2201973346669029 153.23499243025105 0.46942546241570365 0.2663559883316694 0.46942546241570365 0.22840682142128674 20358750623.86006 3657430095 53.52990133 -27.32404396 0.61608613 30 630 53.52989296492884 -27.324014078760143
7760391 -0.03474588562874843 -19.46547760666386 60764.04198366125 7.31508394196894e-06 -0.09412947040420139 0.4177389336706374 30 1165854146.932661 0.20204030143997875 0.07940199219040649 7.9933190559414316 0.2895967187373977 0.2731197156187053 0.2895967187373977 0.20204030143997875 1825192386.5329745 7946640463 53.73946635 -27.87266894 0.61924124 30 632 53.73946003897128 -27.87254905484762
902706 -0.058623561653619566 -18.876617549757647 61294.67004867412 4.428394802579384e-06 -1.667801923689424 0.434919069250847 30 10414974237.727947 0.3625051917740311 0.23387211131934568 178.84148964862695 0.3679162678453298 0.22912107320068895 0.3679162678453298 0.3625051917740311 11560298700.687061 924371023 53.31090557 -27.2944314 0.61943066 30 633 53.31080750186531 -27.294448798149524
3570203 0.0745799383706941 -18.916678967496615 59994.76382513851 4.393774881252477e-06 0.9102943585989608 0.13779539729383772 30 109558981.23047855 0.23106288343010176 0.1273862964229469 77.2153507692179 0.19855929766601285 0.17898626257509503 0.19855929766601285 0.23106288343010176 196138550.85974658 3655887951 53.28651335 -27.45186524 0.61212277 30 634 53.286576026415375 -27.451849477694147
3567285 0.05476209472620649 -18.84529129016903 61920.29717942075 4.309417525932341e-06 -1.5301431790866293 0.6649174189164596 30 255096007.7984291 0.3118707582545509 0.11961378530224719 20.633739948477253 1.2878700743052809 0.9953185057673876 1.2878700743052809 0.3118707582545509 51082404518.6303 3652899919 53.51847237 -27.84787394 0.60751164 30 635 53.51880324333529 -27.84804708602552
13840182 -0.013961671623465226 -19.17540879047437 62597.85142777606 5.734216801723524e-06 0.38672684434914334 0.18753524972457392 30 230988884.17426622 0.2797206984447851 0.18120388423225753 52.18308000983495 0.0 0.0 0.0 0.2797206984447851 230988884.17426622 14172346447 53.64056927 -28.45680591 0.61688626 30 637 53.64062142353171 -28.456761398935978
3567774 0.031534111544373515 -19.135124176259737 61194.340452498094 5.5420659513098765e-06 -0.07591199542211635 0.1239565156596395 30 4701498871.165902 0.4291084624914099 0.3136355909784445 8.270838736023336 0.307029046237418 0.17007691561724964 0.307029046237418 0.4291084624914099 4974843325.138682 3653400655 53.57175837 -27.62570011 0.6065706 30 638 53.571679530965696 -27.625668424029506
3570869 -0.07310247290560268 -19.170412551167363 60656.82593128607 5.877725774926776e-06 -0.7341074530055539 0.3403514940837762 30 7404603261.426957 0.3076126214978111 0.24088254469157974 107.57742949780204 0.5697679160335033 0.2856312870402374 0.5697679160335033 0.3076126214978111 10019408793.157412 3656569935 53.50287999 -28.08982354 0.61600149 30 639 53.50282396357619 -28.08982240363272
20859497 0.005929339899232645 -18.983948982780404 60733.00632809992 4.712967732412281e-06 0.10151217612060659 0.637722455025314 30 0.036700986653439516 0.07874804266316558 0.06439829146478507 54.539863764745405 0.9907385952886925 0.7544535085951398 0.9907385952886925 0.07874804266316558 73838112136.46527 21360125007 53.74665244 -27.98985557 0.60689652 30 640 53.746663868993984 -27.98986229561906
20858021 0.010337266185700342 -19.165162415496305 60440.1226099315 5.558507810612635e-06 -1.0586754473313196 0.3392938006461159 30 13924834698.436398 0.21490075445981613 0.04184514393722039 13.97097292116091 0.4516069586178532 0.43770356286964246 0.4516069586178532 0.21490075445981613 31368092485.949875 21358613583 53.66609723 -27.84613524 0.6087184 30 641 53.6673567602262 -27.846090450580967
20864990 -0.013013451755416981 -19.17719299348245 62985.39623834667 5.643648122133577e-06 -0.11396330668700239 0.5286904926660972 30 4592197849.443947 0.4719844429771802 0.17484975810495923 76.6337626537446 0.6537229409332156 0.6228129621950456 0.6537229409332156 0.4719844429771802 6021768285.25165 21365749839 53.73496755 -27.25516887 0.60898745 30 642 53.73475652784904 -27.255201597519633
20872380 0.018415753072217732 -18.843014886034158 62495.30107688048 4.1646183958590784e-06 -2.019993155506692 0.559610583391628 30 1186095488.477268 0.4956118280176131 0.4121424417652649 169.08219766123162 1.1208478153839236 0.8680058252412804 1.1208478153839236 0.4956118280176131 6929283935.674457 21373317199 53.73354196 -27.26959358 0.61604309 30 643 53.7337832597426 -27.269330988850182
896401 -0.04287223547387497 -19.269747164565878 61731.2357022919 6.010652030159667e-06 0.2360984667190612 0.807171993662859 30 239509479.3721979 0.37646674011238 0.23205072073438485 2.740663956820169 0.7930986652049303 0.33207338350004956 0.7930986652049303 0.37646674011238 6947816711.397609 917914703 53.57724269 -27.85837092 0.61926079 30 647 53.57705613741049 -27.85734453931746
20872471 -0.05282167349679247 -19.47845493617229 62240.50863422808 7.69265505883658e-06 0.48677606010252206 0.3855120922489591 30 922745311.4272894 0.05996707340906969 0.03873761694935315 18.203124745612804 0.10693992329280416 0.06416960439722864 0.10693992329280416 0.05996707340906969 1934854209.1951709 21373410383 53.62032341 -27.27002597 0.61496067 30 648 53.620333232238245 -27.26997517475728
896858 0.07144092278760289 -18.809117629138157 60412.02770156503 3.7641205963594713e-06 -0.4876530060042651 0.22805090740532108 31 4162714257.643703 0.34501607981213506 0.14313973504174377 148.74064621639334 0.1665635201542134 0.09803499260466939 0.1665635201542134 0.34501607981213506 4669733000.977122 918382671 53.26595297 -28.16898753 0.63066852 31 649 53.26596775548463 -28.168919619111012
904553 0.07096445496820525 -18.697336073938157 61193.355973298916 3.407115249093559e-06 -0.6725500418015739 0.16911072633770585 31 9661558645.397001 0.25590681330439785 0.07786426478797773 131.16773216505894 0.6463644267009861 0.440964089476639 0.6463644267009861 0.25590681330439785 40059667909.585526 926262351 53.26282294 -27.62572958 0.63486814 31 650 53.26091151937656 -27.624997643908063
7900817 -0.043185089356470814 -19.329131461034866 62043.19374381573 6.032496760444544e-06 0.7958722013183791 0.5569822838199481 31 8288545475.29702 0.34138300457714976 0.2466708841270853 46.36055579082266 0.7081659941830153 0.4089397962789097 0.7081659941830153 0.34138300457714976 10986430083.739437 8090436687 53.26590572 -28.41953605 0.63898098 31 651 53.26601924310453 -28.419541471657546
7764702 0.07737080698420468 -18.828172952682507 61195.648825837314 3.908454168633354e-06 0.46947049734696905 0.7398078865622026 31 2683.943974462233 1.180695880119177 0.8421546488503453 8.135700073575466 1.8203158804709214 1.8011903727769192 1.8203158804709214 1.180695880119177 18972983437.098133 7951054927 53.7450275 -28.17531533 0.6324147 31 652 53.74366735594687 -28.17615337698882
902465 -0.021241288730544445 -19.287959776080292 61589.490858974095 5.854992198200031e-06 1.7971803787072917 0.08011193791425386 31 12846833570.93365 0.42041144442326267 0.24728028043699207 3.4527471315158276 0.5595797247104091 0.4752683582175003 0.5595797247104091 0.42041144442326267 31280283746.78109 924124239 53.26641471 -27.56609544 0.63661575 31 653 53.26637319423122 -27.56613192304034
902375 -0.02039114483265145 -18.726401139930072 60291.199786190504 3.5504066788676233e-06 -0.9886507827803069 0.417299509782031 31 5292794755.91317 0.25169349286224413 0.19237524967768646 31.38032886968307 0.4242613442926114 0.340735158173639 0.4242613442926114 0.25169349286224413 7144163763.0493145 924032079 53.20105257 -27.58666648 0.63895702 31 654 53.20104248992838 -27.58673926400762
7901294 -0.024848151671076044 -19.270494119983102 62481.74336075893 5.569367385867836e-06 0.5380628219425645 0.5844173538503504 31 1050959555.5541624 0.4372845140878052 0.1430213921986442 66.75654190442997 0.0 0.0 0.0 0.4372845140878052 1050959555.5541624 8090925135 53.53814296 -28.55487145 0.63885403 31 655 53.53819459671679 -28.554874974775938
898305 0.002648910705893806 -19.104939283514994 59980.08623246061 4.808669067151618e-06 -0.04575243866987655 0.16118276587560376 31 2.888720661924631e-06 0.14141211681275045 0.04864258637049695 102.04815147679993 1.6056274215435817 1.0917769781018198 1.6056274215435817 0.14141211681275045 189310509413.06393 919864399 53.36270346 -28.00170419 0.62568474 31 656 53.363004408551404 -28.001223434079076
894804 0.040842290480261535 -19.047790082041264 61298.108721341756 4.699994342536794e-06 -0.27347398908978426 0.49521916381986497 31 197553689.00064558 0.12898445895676705 0.09155417295162029 160.38233383877443 0.17726268483258048 0.11257200662667202 0.17726268483258048 0.12898445895676705 447604352.88282096 916279375 53.70040389 -27.7553123 0.62498558 31 657 53.70041462486194 -27.755290019383352
891339 -0.07829674154968838 -19.558176136150028 60642.573832329566 7.3764803155243476e-06 1.0685614165525783 0.5260004125995419 31 2050730873.7180068 0.15080062989992374 0.06372277217423294 177.88766259606217 0.15653611449622054 0.1455024667945237 0.15653611449622054 0.15080062989992374 2902352473.422422 912731215 53.36724878 -27.99642969 0.62573326 31 658 53.36724380283044 -27.996381729312102
7762799 0.11033386027048414 -18.95913811817554 59964.67300412503 4.41635972822904e-06 0.315828007271287 0.3856357362419863 31 8422407997.537946 0.2661534540425614 0.1605832060093637 178.2540380962219 0.45775086482660093 0.40764480558148386 0.45775086482660093 0.2661534540425614 14294735070.673027 7949106255 53.74332506 -27.89536424 0.62149847 31 659 53.743304292741996 -27.895280217780748
